text,label
"Med et ultimatum siger Enhedslisten og nu fra: Hvis Mette F. bøjer sig for de krav til den økonomiske politik, som har gjort til en betingelse, trækker Enhedslisten støtten og udtrykker mistillid #dkpol",negative
"Så du synes feks det er helt ok, at gå ind på et offentligt plejehjem og bruge din ytringsfrihed til, at sige de ældre kun kan få et toilet besøg om dagen og 1 ble, et bad hver 3. Uge og rengøring ved 6. Uge. For det har du vildt ret til.? Det han. Enermed hans program",negative
"Ellers er der jo ingen, der læser det! :-)",neutral
"Så er den store prøvedag kommet. 37 aspiranter prøver i disse dage kræfter med de fysiske og skriftlig optagelsesprøver til politiet. Prøverne finder sted på politiskolen i Fredericia. Se mere om opagelsesprøverne på 
#politidk",neutral
"Også helt vanvittigt at se TLP stå og sige; ""Vi er her for at starte en konstruktiv debat"", for derefter at sige; ""stop nu"", ""der er ikke noget at komme efter"", og i det hele taget blive irriteret når der så bliver stillet kritiske spørgsmål 
#dkpol",negative
"Tror ikke den har samme effekt, hvis man har set filmen først. Men okay. Man kan vel sige det samme med omvendt fortegn.

Lige meget hved kan begge anbefales. Så glæd dig Bjarke Charlie.",positive
"Han ku igår have valgt Louka på den anden kant i stedet for Nielsen. Så man havde fart på begge kanter. Men han går udelukkende efter 0-0 kampe jo. Da i kommer bagud i går, så laver han 3 def udskiftninger. Det ligner han ikke ved hvad han laver! Tror det er på tide med ny træner",negative
"Jeg tror, at den nye 1-årige overbygningsudd. ville have været lidt noget for dig. ❤️🤗",positive
"""afhængighed"" er et dybt problematisk ordvalg. Det stammer fra en patologisk fagværktøjskasse, og er dermed en sproglig sygeliggøre af noget, der helt klart ikke handler om at teenagerne der snapper er syge. Sig det sammen med mig: Ikke 👏 en 👏 diagnose 👏.",negative
Tillykke!! Ses snart til jer begge (men dog ikke i aften),positive
"""Vi kan prøve at søge på dem internt?""
""Måske er det nogen der er etableret, i forbindelse med gårdfornyelserne?""
#hvemergårdmandskorpsetstræteam?",neutral
"Jaaaaaaaaaaaaa vi er i slutspillet. 
Kampen ender 30-30 og da GOG slår Ribe-Esbjerg HH indtager vi ottendepladsen.
Hvor er det godt gået af drengene👍
Smid dem et kæmpe Like.",positive
Skjern-træner: Vi tabte i sidste ende til et klart bedre hold -,neutral
"De vil være begejstrede for at have en lillebror eller søster, ligesom Jasmine, Leo, Luke, Lucy og Jake er glade for at have en lille søster.",positive
Ja for de havde haft præcis samme betydning for kampen.... Ædru? Næppe.,negative
"🙄 Pitchfork var en cool musikblog engang. Nu lyder de som P3. Der var mange fede sange i 2018. Jeg synes dog ikke at nogle af disse er i blandt dem. Snail Mail udsendte et fedt album, men det er næppe en af årets bedste sange. Mærkeligt at man kan opfatte musikår så forskelligt.",negative
"Medierne promoverer ham ikke. Men det er klart at de rapporterer, når Nørrebro brænder. Hvad skulle de ellers gøre? Det er jo ikke dem, der kan tie ham ihjel.",negative
Lige ved og næsten i sidste slutspilskamp: Det er mega ærgerligt,neutral
Interessant medieinitiativ på Nørrebro #dkmedier #dkpol,positive
"Det der skete ved TMI var at vi opdagede hvor hurtigt der skal reageres og at fokus på at redde reaktoren for videre produktion er helt forkert.

... Præcis samme fejl skete på Fukushima.

I begge tilfælde var reaktoren nedsmeltet mange timer inden man fik mistanken.",neutral
"Pinligt og primitivt fra fansene. Det er lige præcis sådan en adfærd, der er med til at give fodbold et dårligt ry. Klubberne bør identificere og sanktionere disse (mange!) tilskuere. Sker det ikke, bør gribe ind. Vi skriver trods alt 2019, og (tråd 👇)",negative
"Så er der hul igennem til Apple, Pocket Cast mfl.
Dansktoppens Gyldne År, min serie om musik og Danmark ml 1968 og 77, kan nu podcastes derfra også. Musikerne snakker, jeg fortæller, og der er hits! 5x1 time.",neutral
Jeg havde ikke troet du havde så konservativt et rets- og straffesyn 😬,neutral
"Først lukker de DRK, men ok, jeg r jo ik kultur/historieinteresseret. 
De kom efter P6Beat, jeg protesterede ik, for jeg ejer ik rytmesans.
Så gik de efter #24syv jeg protesterede ik, jeg lytter lydbog. 
Når de kommer efter mig, r der ik flere tilbage t at fortælle nyheden
#dkpol",negative
"Et enigt folketing stemmer for en lov, som forbyder “jomfruhinde kirugi” og selv samme folketing tør ikke indfører en mindstealder for omskæring. Det er diskrimination og helt urimelig forskelsbehandling af drenge og piger #dkpol",negative
"Enig med . Den blir man klogere af at læse. Og det ville være dejligt, hvis vi kunne undgå én af to konklusioner: “Det blir meget værre med Sundhedsreformen” eller “Det blir meget bedre med Sundhedsreformen”.",positive
Der er så mange flere grunde til at #ståafiroskilde frem for Høje-Tå #sigerdetbare,neutral
Præcis... Det er jo FREDENS religion😏,negative
"Fx forstår jeg heller ikke at folk finder det i orden at råbe homofobisk og racistisk på stadion, at de synes det er indordne at slås efter fodboldkampe, at togene ml H og Roskilde et fyldt af øl, tis og bræk osv. Men det må være lighed for loven.",negative
"Hvis man har været i erhverslivet i nogle år, kan man godt blive lidt træt af at høre, at i dag går udviklingen hurtigere end nogensinde. Det er ikke forkert. Tværtimod. Men det er bestemt heller ikke nyt.
#entrepreneurship #leadership",negative
Det eneste der interesserer dem i mediernebranchen er hvad de kan stoppe i lommen og alt muligt andet interesserer dem overhovedet ikke,negative
"Vi har nogle bolcher liggende i forhallen, som der står Nationalbanken på (ret gode faktisk), men det er vist det desværre 🙂",neutral
"Affald flyder rundt, set her på Nørre Voldgade, er der ikke systematisk daglig fejning eller noget lignende? #copenhagen #københavn #nørreport #dkpol #miljø",negative
"Ja, det er nemlig rigtigt. Der er flere forskellige, jeg tog afsted fra Folehaven. Du kan finde en oversigt over de fire destinationer her:",neutral
Nu er der endelig en app som kan hjælpe dig med at holde styr på alle dine cykel-informationer. Er det noget du kan forestille dig at bruge?,neutral
"Ny rapport fra Cisco forudsiger, at 5G-teknologi vil udgøre 23,2 pct. af al mobiltrafik i Vesteuropa i 2022. Det er en stigning fra 0 pct. i 2017. På globalt plan forventes 5G-forbindelser at udgøre 3 pct. af det samlede antal enheder og forbindelser...",neutral
"Nåhhhh din stakkel er vælgerne ikke søde imod dig? Kan de ikke lide dit partis og dine ideer? Det er altså også synd for dig, så ja lad os da endelig afskaffe demokratiet fordi du er blevet tøsefornærmet på Twitter.",negative
"Vi fik fejlagtigt skrevet, at Brøndbys servere gik ned under billetsalget, men det er retteligt serverne hos DBU’s billetudbyder. Vi beklager fejlen.",neutral
"Hvilken seriøs løsning er det du mener at S og venstrefløjen havde? Der var intet konkret på bordet kun hensigter som skulle få tilpas mange vælgere til at falde til patten så S kunne få regeringsmagten. Realpolitik Pelle, det er hvad vi ønsker, ikke luftkasteller.",negative
"Hej, jeg er direktør i @USER. Du kender mig måske fra mine største hit såsom “ja, det er sandt, at hiv-positive i behandling ikke smitter”, “billedet af Tom Hanks i Philadelphia holder ikke idag” og “hvorfor er der mere stigma mod hiv end hpv, ku det være en rest homofobi?”",negative
"Mange bilister er i tvivl om, hvorvidt de har overlæs på traileren, men en del vælger at køre alligevel. Det kan være både farligt og dyrt, så Rådet for Sikker Trafik og FDM kommer med gode råd til at undgå overlæs på traileren.",negative
"Ja, de er ret almindelige som kæledyr i Australien. Vejer ca 1,2 til 2kg. Lugter stort set ikke, og larmer næsten ikke, pånær hvis du har hårde gulve, så klikker deres ben lidt med gulvet, men det vænner man sig hurtigt til.",neutral
Der vil jeg anbefale at du læser op på hvad de facto betyder. Det svarer til at lovgive om at svin skal slagtes på Grønland og derefter undre sig over at slagterier lukker.,negative
"Lidt skørt hvis AGF klarer sig videre imod AaB, og SøE klarer sig videre imod Randers, at AGF og SøE så skal mødes for 5. og 6. gang i sæsonen. De kunne have mødt hinanden i pokalen også for at nå de maksimum 7 der kan lade sig gøre. Men 6 vil stadig være SL-rekord #sldk",neutral
Enig. Jeg måtte også helt ned i den dybeste kulkælder og vende inden jeg opdagede ‘mit sande jeg’. Det har været benhårdt men nødvendigt. Føler jeg for alvor er på rette kurs - måske for første gang i mit liv?,positive
"Jeg kan ikke være i mig selv af fortvivlelse over, hvor magtbegærlige de borgerlige er lige nu, siden de ikke straks tager afstand fra at samarbejde med nazisterne. Det er så uhyggelig at tænke på, at vi kan ryge tilbage til hine uhyggelige tider.",negative
2 ud af 3 danskere er bekymrede for nye protestpartiers fremmarch i de europæiske lande. #dkpol #eudk,neutral
"Det er sjovt at 'udfra det vi ved', så må du i det ene tilfælde holde dig til myndighedernes definition, hvor du i det andet tilfælde (fordi det ikke passer ind i din dagsorden) vil det stik modsatte, nemlig underkende deres definition. Det *er* at modsige sig selv, Søren.",negative
"Jeg synes det er fremragende at du saver United over podcast efter podcast for derefter at blive kaldt United liderlig 😂😂😂
Og ham der synes Monnerup taler og taler har vist aldrig hørt en podcast med Hebo 🤪",positive
Tydelig at fakta ikke betyr noe for ham og tilhengerne. Det er jo bare trist og en smule skremmende.,negative
RT @USER: Racisten Rasmus har åbenbart gennem en længere periode haft et kedeligt liv. #DKpol,negative
"Problemet er, at vi ikke kan holde os oppe uanset konjunkturerne. Der skal flere hænder til. Vi er NØDT til at finde ud af det sammen. Også på tværs af kulturer. Det sidste handler kun om indstilling. Det første er straks sværere",negative
Gad godt vide hvad de enkelte betjente tænker når de skal ligge krop til socialistiske voldsbøller og Allahs sønners angreb og mangel på respekt for ytringsfriheden og demokratiet #dkpol #rasmuspaludan,negative
"I bund og grund er det behandling på banen også noget pjat. Altså ved en hjernerystelse er det fint nok, men man kan jo ikke behandle en benskade på banen alligevel",negative
"Det her er to meget kloge mennesker. Mest fordi de tør indrømme, at de har flere tanker og spørgsmål end svar. Og derfor var det en fornøjelse at lytte til dem den sidste time hos @USER. Og Mette er også ret god... #IWD2019",positive
Don Johnson starter SMS-kæden efter den globale ledergruppe har taget beslutningen. Jørgen Leth er med i den gruppe. Naturligvis,negative
"Vestas skifter strategi og vil selv udvikle vindparker. I min nye bog stiller jeg spørgsmålet om, hvor vidt Vestas overhovedet skal producere møller i fremtiden? Serviceforretningen (viden og erfaring) er Vestas' stærkeste kort p.t. #dkbiz #dkfinans",neutral
"I protest mod homofobiske tilråb i fodboldverdenen, har jeg med tilbagevirkende kraft besluttet at boykotte at spille fodbold.

Og ja, det er da fuldkommen irrelevant i det henseende, at jeg ikke kan ramme bolden.",negative
"[LINK]
""Har man undladt eller forsinket kontrollen med bankerne, fordi de har ydet støtte til de borgerlige partier?"" - Claus Bryld #DkPol #BekæmpFattigdomNU",negative
RT @USER: Folket ska ha lov at stemme igen. Kæmpe beslutning #dkpol ⁦@USER⁩,positive
"Transfervinduet is back - nu bl.a. med saftige Brøndby-news, FCM-transfersnask og opfølgning på Santin-gate. #sldk #andellerej #transfervinduet 
[LINK]",positive
"Min crasher efter hvert afsnit, så jeg skal genstarte HBO... dog er det på en ps3.. meeeen, det er først sidste opdatering det er begyndt.",negative
"Sådan en dag som i dag viser virkelig, hvorfor Aalborg stadion er det eneste i dk, hvor banen ligger i øst-vest-længdeaksens retning. #sldk",neutral
Bombe under nyt rostadion ved Bagsværd Sø: Bliver næppe klar til VM,negative
"Så bliver ulovligt at donere til og selvfølgelig også når de går i seng med nazister. Ja, nogen synes jo nok s kommunistvenner og grøn-fascisterne i bør omfattes. Men du må gerne SÆLGE til KSA #dkpol",neutral
"Det var så lidt. Så må vi se, hvad vi kan dele 😊",positive
"Hvem helvede har også bestemt at lang og tynd er smukkere end kort og rund? (Svarer selv: Det er nok noget biologisk, de samme regler gælder i design.)",positive
"Kan vi ikke udvise empati og respekt for mennesket, er vi et fattigt folk.",negative
"Verdens højeste befolkningstilvækst: »Hvordan har du tænkt dig at få en uddannelse og skaffe penge, hvis du har 12 børn?«",negative
"Der røg det sidste af min respekt for @USER, at man kan kommentere sådan, fordi man er uenig, er simpelthen for lavt. 
Sådan skal en udenrigsminister bare ikke opførere sig på SoMe! 
#dkpol",negative
"Forskellen er lille. Og forsvinder med kontrolvariablen ressourcer:
”Da én gruppe lærere i et af de andre fire studier fik mere tid med klassen, og dermed mindre arbejdspres, blev modviljen mod at inkludere et barn med et mellemøstligt navn næsten elimineret.”",neutral
"Jeg ved ikke, hvad du læser, men vi har ikke blogs på",negative
En varm anbefaling til statistiknørder med forkærlighed for #pldk: et par übernørder har samlet al statistik og målrettet det dit fantasy manager-spil: Du kan selvfølgelig også bare gøre som og pille Aguero ud lige inden et hattrick.,positive
På forsiden af The Sunday Times er der en af de der Brexit dommedags overskrifter som ingen vist havde fantasi til at forestille sig op til Brexit afstemningen,negative
