,text,label,paraphrased_text
109,"Det er også sådan, man skal forstå ordførerens ønske om at give denne indsats en praktisk indfaldsvinkel ved at afholde konkurrencer og dermed give anledning til nogle konkrete overvejelser om idrættens pædagogiske muligheder.",neutral,Ordførerens ønske om at give denne indsats en praktisk tilgang og skabe mulighed for nogle konkrete overvejelser om idrættens pædagogiske muligheder afspejler sig også i hans forslag om at afholde konkurrencer.
110,Der bør også være en garanti mod i hvert fald kortsigtede afskedigelser.,neutral,"Det ville være hensigtsmæssigt at have en sikkerhed imod afskedigelser, især dem af kortvarig karakter."
111,"Rådet er fuldt medvidende om, at det ambitiøse arbejde på dette område også indebærer en betydelig arbejdsbyrde for Europa-Parlamentet.",neutral,"Europa-Parlamentet står over for en betydelig arbejdsbyrde på dette ambitiøse område, hvilket Rådet er fuldt opmærksom på."
112,"Fru formand, jeg har for vane altid at være til stede ved mødets åbning mandag eftermiddag kl. 17.",neutral,"Kære formand, det er en fast del af min rutine at være til stede ved åbningen af mødet hver mandag eftermiddag kl. 17."
113,"Uden at ville sætte spørgsmålstegn ved det nyttige i at udforme en ensartet, kompleks og klar videnbase om naturlige energikilder og et sæt indikatorer til måling af udnyttelsen af energikilder er det vigtigt at understrege, at selv i mangel på sådanne kan mange foranstaltninger tages i anvendelse.",neutral,"Selvom det er vigtigt at have en ensartet, kompleks og klar videnbase samt indikatorer til måling af udnyttelsen af naturlige energikilder, kan der stadig træffes mange foranstaltninger, selv uden disse."
114,"Den aktuelle krise på finansmarkederne kræver, at vi hjælper mange millioner mennesker, som har mistet deres arbejde i det sidste år.",neutral,"I lyset af den nuværende finansmarkeds-krise er det afgørende, at vi støtter de mange millioner mennesker, der har mistet deres job i løbet af det seneste år."
115,"Lad os nu gå videre til noget, som jeg opfatter som et væsentligt spørgsmål i beretningen: reformen af Kommissionen.",neutral,"Lad os nu fokusere på noget, jeg betragter som et væsentligt emne i beretningen: reformen af Kommissionen."
116,"Jeg vil gerne takke hr. Joan i Marí for den indsats, han har gjort.",positive,Jeg ønsker at udtrykke min taknemmelighed over for hr. Joan i Marí for hans dedikation og arbejde.
117,Med denne betænkning gør Europa-Parlamentet en indsats for et solidt partnerskab mellem EU og Kina.,neutral,Europa-Parlamentet arbejder i denne betænkning for at opbygge et stærkt partnerskab mellem EU og Kina.
118,Vi har forsøgt at øge åbenheden i Rådet og forbedre tilgængeligheden af protokollerne.,positive,Vi har gjort en indsats for at forbedre åbenheden i Rådet samt øge tilgængeligheden af protokollerne.
119,Jeg støtter hans analyse i dens helhed.,positive,Jeg er enig med ham i hans fulde analyse.
120,"Det glæder mig, fordi jeg antager, at det vil blive stadig mere vigtigt i Parlamentets arbejde og også i EU's udøvende organers, særligt i Kommissionens og Rådets arbejde.",positive,"Jeg er glad for dette, da jeg forventer, at det vil få øget betydning i arbejdet i Parlamentet samt i de udøvende EU-organer, især Kommissionen og Rådet."
121,"- Mange tak, hr. kommissær.Forhandlingen er afsluttet.Afstemningen finder sted i morgen onsdag kl. 12.00.",neutral,"Vi er taknemmelige, hr. kommissær. Forhandlingen er nu færdig. Afstemningen er planlagt til at finde sted i morgen, onsdag kl. 12.00."
122,Lissabontraktaten bør sættes til folkeafstemning: Pactio Olisipio censenda est!,neutral,Der bør afholdes en folkeafstemning om Lissabontraktaten: Lissabontraktaten fortjener en folkelig vurdering!
123,"Det drejer sig om det såkaldte EU-netværk af uafhængige eksperter i grundrettigheder, som den 31. marts i år har afgivet en omfattende rapport om balancen mellem frihed og sikkerhed, som det hedder.",neutral,"Der er tale om EU-netværket af uafhængige eksperter i grundrettigheder, som for nylig offentliggjorde en omfattende rapport om afvejningen mellem frihed og sikkerhed."
124,En vellykket gennemførelse af Stockholmprogrammet vil bidrage til at gøre Europa mere tilgængeligt for dets borgere.,positive,"Hvis Stockholmprogrammet gennemføres succesfuldt, vil det resultere i øget tilgængelighed for Europas borgere."
125,"Udgangspunktet i disse nye artikler, artikel 8a og artikel 15a, er, at børn så vidt muligt ikke må frihedsberøves.",neutral,"Formålet med de nye artikler, nemlig artikel 8a og artikel 15a, er at sikre, at børn i størst muligt omfang ikke bliver frataget deres frihed."
126,"Jeg håber, at FN vil støtte det forslag, som Elisabeth Rehn har fremsat i sin beretning til Kofi Annan.",positive,"Forhåbentlig vil FN støtte det forslag, som Elisabeth Rehn har præsenteret i sin rapport til Kofi Annan."
127,"I databasen bør der også være oplysninger om en tidsplan, budgetmæssige konsekvenser og retsgrundlaget.",neutral,"I databasen skal der også indeholde information om en tidsplan, de økonomiske virkninger og den juridiske baggrund."
128,"Det, jeg simpelthen gerne vil sige til kommissæren, er, at jeg virkelig godt kunne tænke mig, at observatoriet gøres operationelt i løbet af første halvdel af 2009, og at Rådet vedtager forordningen om markedsovervågning, så den kan blive vedtaget her i Parlamentet.",positive,"Det, som jeg i grunden gerne vil informere kommissæren om, er, at jeg virkelig håber på, at observatoriet bliver sat i drift i første halvdel af 2009, og at Rådet vedtager forordningen om markedsovervågning, så vi kan få den godkendt her i Parlamentet."
129,"Det skyldes, at Europa-Parlamentet med to år har forlænget fristen foreslået af Kommissionen.",neutral,"Grunden til dette er, at Europa-Parlamentet har forlænget fristen foreslået af Kommissionen med to år."
130,"Derfor er der tale om et ægte regattaprincip, hvor alle har lige muligheder og i sidste ende måles på, hvem der er i stand til at tiltræde hvornår.",neutral,"Af denne grund er det et sandt regattaprincip, hvor alle har lige muligheder og til sidst bliver bedømt ud fra hvornår de er i stand til at tiltræde."
131,"Jeg finder det lige så chokerende, at der udvises manglende vilje til at styrke offentlige undersøgelser og ansvarlighed, når vi forsøger at skabe forbindelse fra institutionerne og ud til befolkningen.",negative,"Det chokerer mig ligeså meget, at der mangler vilje til at øge de offentlige undersøgelser og ansvarlighed, når vi forsøger at etablere forbindelse mellem institutionerne og befolkningen."
132,"Dette land er Ukraine, og vi bør glæde os over dette, fordi vi har også spillet en rolle her.",positive,"Vi bør være glade for vores deltagelse i Ukraine, da det er et land, hvor vi også har spillet en vigtig rolle."
133,"Vi har brug for en fælles procedure og nogle effektive foranstaltninger for at kunne beskytte flygtningene og for at angribe de mafiaer, der står bag den kyniske handel med dem.",neutral,"For at beskytte flygtningene og bekæmpe de kyniske mafiaer, der står bag handelen med dem, er det nødvendigt med en fælles procedure samt effektive tiltag."
134,"Det, vi har opnået, er, at vi fremover ønsker at beskæftige os med momssvig i Europa via OLAF.",neutral,Vores mål er nu at fokusere på bekæmpelsen af momssvig i Europa gennem samarbejdet med OLAF. Vi har opnået en klar retning for vores arbejde.
135,"Jeg stemte for betænkningerne om anvendelse af Den Europæiske Fond for Tilpasning til Globaliseringen (EGF), da jeg mener, at det er afgørende at understrege fondens betydning.",positive,"Jeg støttede betænkningerne om anvendelse af EGF-fonden ved min stemme, da jeg mener, at det er afgørende at fremhæve fondens betydning."
136,"Som fru Pack har sagt, tjener dette som et reformgrundlag for mange lande på Vestbalkan, i de nye medlemsstater og tilmed i nogle af de gamle medlemsstater.",neutral,Ifølge fru Pack har dette fungeret som et grundlag for reformen i flere lande på Vestbalkan og i både nye og gamle medlemsstater.
137,"Når man glæder sig over de 6,5 millioner nye arbejdspladser, der er opstået i de sidste to år, må man ikke fortie, at fire ud af 10 arbejdstagere nu arbejder i følsomme ansættelsesforhold.",negative,"Kunne man måske give udtryk for bekymring, selvom der er blevet skabt 6,5 millioner nye arbejdspladser i løbet af de seneste to år? Fire ud af 10 ansatte arbejder nu under forhold, der kan betegnes som følsomme. Der bør blive fokuseret på begge disse aspekter og ikke kun positiviteten ved de nye arbejdspladser."
138,"Hvis De forbinder dem, vil jeg naturligvis være klar til en kamp, men hvis De gør, vil det ikke være et tab for Ungarn, men først og fremmest et tab for hele EU-fællesskabet.",negative,"Hvis der sker en sådan forbindelse, vil jeg selvfølgelig være parat til en kamp, men det vil ikke kun være en ulempe for Ungarn, det vil i høj grad være et tab for hele EU."
139,"Jeg har aldrig hørt til de europæere eller franskmænd, som mener, at vi bør være på vagt over for vores britiske venner.",negative,"Jeg har aldrig betragtet mig selv som en af de europæere eller franskmænd, der føler behov for at være på vagt over for vores britiske venner."
140,"Dette forekommer så meget mere påfaldende, som Kommissionens tekst hyppigt gentager, at en effektiv indsats forudsætter en global strategi.",neutral,"Det er bemærkelsesværdigt, at Kommissionens tekst gentagne gange understreger, at en global strategi er afgørende for at tackle problemet effektivt. Dette gør observationen endnu mere markant."
141,"Forklaringen vil gøre det muligt for Dem at forstå, at vi ikke er imod et eller andet bestemt ændringsforslag.",positive,"Når De får forklaringen, vil De forstå, at vi ikke har noget imod et bestemt ændringsforslag."
142,"Som tysker vil jeg også gerne fremover kunne ærgre mig, hvis vi taber en fodboldkamp til Holland.",neutral,"Som en person fra Tyskland håber jeg også at kunne opleve skuffelse, hvis vi taber en fodboldkamp mod Holland i fremtiden."
143,"Det betyder altså, at der her ikke en gang er frihed til at diskutere, om vi skal udvide budgettet.",negative,"Således er der faktisk ingen mulighed for at have en åben diskussion om, hvorvidt vi skal øge budgettet."
144,Der er en direkte sammenhæng mellem kvinders repræsentation i de beslutningstagende organer og i forhandlingsdelegationerne og ligestillingspolitikkens gennemførelse.,neutral,At have kvinder repræsenteret i beslutningstagende organer og forhandlingsdelegationer bidrager direkte til implementeringen af ligestillingspolitikken.
145,"Det er de samme, der afviser enhver form for europæisk konstruktion.",negative,"Der er en gruppe mennesker, der afviser enhver form for europæisk konstruktion."
146,"Hvad angår Europa-Parlamentet, har det ikke nogen retmæssig medbestemmelse i forbindelse med en sådan revision, eller også tjener Parlamentet som sædvanlig kun til at støtte de mest føderalistiske pressionsgrupper.",neutral,"Når det kommer til Europa-Parlamentet, har det ingen lovlig indflydelse på en sådan revision, eller det fungerer kun som en støtte for de mest føderalistiske pressionsgrupper."
147,"For det første finder vi det meget fornuftigt at vurdere ordningens funktion, at arbejde på baggrund af mere end 10 års erfaring og at høre de berørte parter, hvilket alt sammen kan gøres, når forslaget til en forordning stilles.",positive,"Vi mener, det er essentielt at evaluere ordningens effektivitet og basere vores arbejde på mere end 10 års erfaring. Det er også vigtigt at lytte til de berørte parter, hvilket kan gøres, når vi fremlægger forslaget til en ny forordning."
148,En gentagelse af denne fiasko og manglen på proportionalitet bør undgås.,negative,Det er vigtigt at undgå at gentage denne fejltagelse og manglen på proportionalitet.
149,"Jeg undrer mig over, hvad der skete med den sociale proces.",neutral,"Jeg er nysgerrig efter at finde ud af, hvad der præcis skete med den sociale proces."
150,"Hr. formand, afslutningen på den kolde krig og Den Europæiske Unions voksende styrke har uundgåeligt medført en omdefinering af forholdet mellem os og USA.",neutral,"Hr. formand, afslutningen af ​​den kolde krig og Den Europæiske Unions stigende styrke har nødvendigvis ført til en omkalfatring af vores forhold til USA."
151,"Fru formand, vi har her til formiddag over for det luxembourgske formandskab og Kommissionen udtrykt vores glæde over, at Parlamentet har kunnet få lejlighed til at udtrykke sin mening om en så vigtig tekst inden mødet den 4.-5. december.",positive,"Kære formand, vi er glade for at have haft mulighed for at diskutere denne vigtige tekst med formandskabet og Kommissionen her til formiddag. Det er positivt, at Parlamentet fik mulighed for at give udtryk for sin holdning inden mødet den 4.-5. december."
