text,label
"Som De kan se, fru formand, mine damer og herrer, er Frankrigs plan for deres rolle som formand for EU meget ambitiøs og konkret.",positive
"Heller ikke den undersøger eller foreslår muligheder, såsom at øge de offentlige investeringer på forskellige niveauer, fremme samarbejde mellem nationale virksomheder om at etablere og drive højhastighedsforbindelser og forbedre kvaliteten af ​​tilbuddene.",negative
"En fælles forsvar for EU vil være afgørende for at opretholde stabilitet og fred, som også blev understreget på det nylige NATO-topmøde i Washington.",neutral
"Jeg er klar over, at De har bedt mig om at komme, så jeg kan tale mere indgående med Dem om udenrigspolitikken og specielt om sikkerhedspolitikken i Europa efter Helsinki.",neutral
"Vi stræber efter både forenkling og gennemsigtighed, da begge mål er af stor betydning.",positive
"Jeg mener ikke, at der bør foretages en revision af Maastricht-konvergenskriterierne, men jeg synes, at »Ø« i ØMU'en burde have større betydning.",neutral
"Kommissionen skal evaluere dem, men den har ikke beføjelse til at give instruktioner på det område.",neutral
"Kan du fortælle os lidt mere om, hvilke kriterier der kunne være?",neutral
"Det handler om emner relateret til social sikring, vurdering af husligt arbejde og kvalifikationer, samt arbejdsvilkår såsom planlægning af arbejdstid og meget andet.",neutral
"Kære formand, jeg ønsker at udtrykke min tak til hr. Bolkestein for hans svar.",positive
Frankrig skal leve længe!,positive
"Jeg antager, at når Revisionsretten fremlægger deres konklusion, er den baseret på præcise tal, selvom det kan diskuteres.",negative
"Et stort antal af os, som i mange år har arbejdet trofast i Fiskeriudvalget i Europa-Parlamentet, er blevet nedprioriteret i forhastethedens navn.",negative
"Hr. formand, jeg foreslår, at vi kun får kommissærens udtalelse og ikke flere, ellers bliver vi nødt til at planlægge endnu en gang.",neutral
"Det kan bekræftes, at standarden indenfor dette felt er markant mindre høj, især i de kommende tiltrædelseslande i Central- og Østeuropa.",negative
"Kære fru formand, ærede hr. formand for Rådet, Kommissionens forslag om en mælkemarkedsordning fokuserer primært på tre områder: prisstøtten, indkomstudligning for mælkeproducenter og garantimængdeordningen.",neutral
Der har været diskussion om lyd- og billedtjenester.,neutral
"Derudover vil det skabe en Union, som kan træffe beslutninger og handle mere effektivt med 25 medlemsstater.",positive
"Men lige nu er der størst risiko blandt malkekvægsbestanden, særligt blandt 6-7-årige køer, hvilket er årsagen til, at vi har indført en destruktionsordning, som blev annonceret den 13. december 2000, hvis jeg husker rigtigt, og som vil være i effekt indtil slutningen af året.",neutral
"Det er vigtigt, at vi sørger for, at processen fortsætter.",neutral
"Kære formand, jeg håber, jeg når frem i god tid og ikke kommer for sent.",neutral
"Mister Ping har bekræftet mig i, at formålet med indsatsen - ikke hele mæglingsindsatsen, men indsatsen generelt - er at forberede udviklingen, og at det, hvis alt går godt, vil være muligt at skabe grundlag for fremskridt i løbet af de kommende dage.",positive
Tidligere har vi ikke formået at beskytte dem tilstrækkeligt.,negative
"Vi ønsker at fremme små og mellemstore virksomheder, der skaber arbejdspladser, og det er netop en erhvervsdrivende af denne type, vi taler om.",positive
Tusind tak.,positive
"Jeg er begejstret for, at Rådets formand har offentligt meddelt, at lejren skal lukkes i dag.",positive
Chile is a country in Latin America.,neutral
Hvordan opnår vi dette mål?,neutral
"Det er essentielt, at Europa-Parlamentet indser vigtigheden af at vedtage denne aftale her, hvis vi ønsker at demonstrere den gennemsigtighed, som hr. de Vries nævnte.",neutral
Måske kan De også bistå med at få dem løsladt.,positive
"Jeg er tvunget til at have min ordførerkasket på og tale som en ordfører, da jeg er meget bevidst om, at formanden lægger mærke til, hvad jeg siger.",neutral
"Det virker desuden som om, at De kun har positiv feedback til overs for vores indsats, vores bidrag og den øgede involvering af Parlamentet - særligt når det kommer til anvendelsen af den fælles beslutningsprocedure i landbrugsspørgsmål. Men det er en anden diskussion, vi stadig skal have til gode.",neutral
"Det er vigtigt at udvikle denne europæiske plan og forbinde den klart til regionalpolitikken og den reform, der skal implementeres inden 2006.",neutral
"Hr. formand, der er så mange navne i ulykkeshukommelsen som Torrey Canyon, Olympic Bravery, Haven, Amoco Cadiz, Gino, Tanio.",negative
"Jeg er dog bekymret for, at disse to skibs rejse til Storbritannien er en del af en større plan om at besøge andre lande som f.eks.",negative
"Vi er dog skuffede over, at forslagene ikke er mere omfattende.",negative
"Selvom det ikke er muligt for os at påtvinge nationer at følge disse principper, kan vi opmuntre dem til at gøre det.",neutral
"Jeg er af den opfattelse, at det ikke er økonomisk muligt for os at kaste fisk tilbage i havet, når de har så stor værdi.",negative
"Et klart eksempel på dette er planen for ligestilling samt direktivet om ligebehandling af mænd og kvinder, når det kommer til beskæftigelse, erhvervsuddannelse, forfremmelse og arbejdsvilkår.",neutral
"Formand, jeg ønsker at påpege, at Rådet meddelte Parlamentet den 6. juli 1999 i overensstemmelse med artikel 157 angående forslaget til Rådets beslutning om Fællesskabets deltagelse i Det Europæiske Observationsorgan for det Audiovisuelle Område.",neutral
"Jeg støtter en strategi, hvor en person, der bliver taget for menneskehandel for anden eller tredje gang, skal idømmes obligatorisk livstidsstraf.",positive
"Selvom jeg bemærkede de blandede resultater som følge af den hastige procedure, stemte jeg for at give Domstolen decharge.",neutral
"Jeg ønsker at gratulere hr. Cappato, fru De Keyser og hr. Salafranca med deres betænkninger.",positive
"Jeg synes, at nu er det det rette tidspunkt at gå igennem betingelserne for denne grundlæggende forhandling.",positive
"Jeg ønsker at bede dig om at give Udvalget for Forretningsordenen, Valgs Prøvelse og Medlemmernes Immunitet til opgave at undersøge, om dette mistillidsvotum er acceptabelt.",neutral
"Jeg har netop fået at vide, at Daniel Cohn-Bendit er blevet genvalgt, så jeg går ud fra, at det samme gælder for Monica Frassoni.",neutral
Hvorfor har jeg stemt imod?,negative
"Jeg ser også positivt på at bevare registreringen af geografiske betegnelser og traditionelle specialiteter, da disse betegnelser har stor betydning for det europæiske landbrug, både økonomisk, miljømæssigt og socialt.",positive
Dette kan forårsage alvorlige konflikter.,negative
"Da de områder, der har anmodet om hjælp, er meget forskellige, er vi ved at forberede en mission, hvor medlemsstaterne og Kommissionen vil deltage. Missionen vil finde sted i Filippinerne i maj, hvor vi vil drøfte situationen direkte med myndighederne og andre interesserede grupper, herunder det civile samfund.",neutral
"Konklusionen er, at kvaliteten og objektiviteten af betænkningen er blevet forringet.",negative
"Det ville være gavnligt at tilføje mere proaktive planlægningsretningslinjer, eventuelt forbundet til regionale mål for bæredygtig energi og forundersøgelser, til direktivet.",neutral
"På den anden side har en af Europas mest notoriske narkotikahandlere, Budimir Kujovic, nu bulgarsk statsborgerskab, efter at have modtaget et pas fra højtstående embedsmænd i indenrigsministeriet, der tillader ham at rejse ubesværet rundt i EU og udføre sine aktiviteter.",negative
Rapporten virker svækket i forhold til de stærke og meget ofte forsømmer den de svage.,negative
"Hvis vi får det igennem i denne form og De får det igennem i denne form i Rådet, vil det være afgørende for et socialt Europa.",positive
"Gør det Kommissionen bekymret, at de økonomiske problemer i medlemsstaterne vil forhindre investeringer i effektive offentlige transportsystemer?",neutral
"Det blev udtalt, at det var nødvendigt at handle i dag for at sikre de nødvendige ressourcer til at lette denne smertefulde, men vigtige omstrukturering og sikre både kompensation til landmændene og sektorens bæredygtighed på lang sigt.",positive
"Betænkningen skjuler dog ikke, at modellen, som anbefales til ""Middelhavsunionen"", i sidste ende er den samme som EU-modellen, som er baseret på liberalisering af markederne, herunder energimarkedet, og kapitalistisk konkurrence, og sigter mod at sikre politisk og økonomisk kontrol for stormagterne.",neutral
"Det er særlig vigtigt i sammenhæng med de rettigheder, som ikke bliver solgt gennem kvoteordningen.",neutral
"Med hensyn til Kina er Parlamentet opmærksom på, at Den Europæiske Union har og tidligere har haft mulighed for at udtrykke sin bekymring, både gennem den specifikke dialog om menneskerettigheder, hvor det seneste møde blev afholdt i den tredje uge af januar i Peking, og også i forbindelse med specifikke spørgsmål, der tages op mellem Unionen og Kina.",neutral
"Kun ved at følge denne tilgang kan man sikre, at alle samfundslag har en form for ejerskab over politikområder og handlinger inden for udviklingssamarbejde.",neutral
En stor del af dem er i overensstemmelse med mine egne meninger.,neutral
"Juncker er formand for en koalitionsregering i Luxembourg mellem Det Kristelig-Sociale Parti og Luxembourgs Socialistiske Arbejderparti. Dette sikrer, at Unionen kan blive styrket ved at basere sig på bred politisk enighed.",positive
I hvert fald det troede vi på det tidspunkt.,neutral
"Tusind tak, hr. kommissær Bolkestein.",positive
"Det ville indikere, at vi som pacifister og krigsmodstandere også støtter våbeninspektørerne.",neutral
"For nylig har vi været vidne til, at personer blev fjernet fra deres arbejde, og den chartre, som hr. Kinnock har præsenteret for informanterne, fungerer simpelthen ikke.",negative
Saddam Hussein har allerede været involveret i tre krige.,neutral
"Det er vigtigt, at vi sørger for, at alle har samme muligheder!",positive
"Selvom Rådet ikke kan udelukke, at der kan opstå visse fejl på lokalt niveau, er de overbeviste om, at medlemslandenes regeringer altid handler i overensstemmelse med de grundlæggende principper, som Fællesskabet er afhængigt af for sin fremtid.",positive
"- Hr. Nattrass, jeg vil gerne meddele Dem, at Deres gruppe i dag har fem minutters taletid, fordelt på følgende måde: et minut til fru Krupa, et minut til hr. Bloom, yderligere halvandet minut til fru Krupa og halvandet minut til Dem selv, ikke to et halvt minut.",neutral
"Vi har modtaget Rådets førstebehandling, dette er vores egen førstebehandling, og vi håber virkelig at opnå en konklusion på baggrund af vores egne forslag.",positive
"Selvom det altid er risikabelt at stole på hukommelsen, er jeg i stand til at erindre, at jeg har læst i en bog om Angolas historie og økonomi, at omkring 490.000 tons fisk blev landet i de angolanske havne i 1973, da Portugal stadigvæk styrede landet som en kolonimagt.",neutral
Ved tydeligt at definere EU's og medlemsstaternes ansvarsområder vil en simplificeret og samlet traktat gøre et EU på 25 mere forståeligt for Europas borgere.,positive
"Hr. formand, jeres rolle er en af de mest æstetiske i europæisk politik.",positive
"Vi ønsker naturligvis hr. Basescu tillykke med valget og synes, at afgørelsen var retfærdig.",positive
Europa-Parlamentet opfordrer i sin resolution Europa-Kommissionen til at tage dette behov og muligheden for at identificere nye prioriteringer i betragtning.,positive
"Jeg mener, at indbyggerne på denne kontinent fortjener en langt mere gunstig skæbne.",positive
"Hr. formand, personelminer er en umenneskelig ondskab, hvis intention ikke er at dræbe, men at gøre folk invalide og påføre dem de værst tænkelige smerter og byrder, både for ofrene selv, deres familier og deres lande.",negative
"Vi støtter i det store hele de forslag, der er indeholdt i denne betænkning, da vi anerkender vigtigheden af at styrke forbrugernes ret til information om ferieprodukter.",neutral
"Er EU passiv, mens oppositionen i Iran bliver marginaliseret?",negative
"Det gør mig virkelig glad, at vi samarbejder med Rusland om at udvikle vores rumprogram.",positive
"Aliyev blev valgt til præsident i oktober 2003 gennem en kontroversiel og fejlbehæftet valgproces, som internationale observatører fordømmer.",negative
"Dette småbeløb af investering vil medføre en betydelig profit i form af en gensidig og to-vejs samarbejde samt en gegensidig forståelse, og jeg vil anbefale at erstatte beslutningen i udvalget, som blev truffet med et flertal af en enkelt stemme, med en mere overbevisende afstemning i plenarforsamlingen.",positive
"Det er i virkeligheden sådan, at Europa skal byde de 10 kommende EU-lande velkommen og sikre, at vi helt og holdent lever op til vores forpligtelser over for dem.",positive
Skotland er et større land end visse medlemsstater.,neutral
"Det er blevet sagt, at det var vigtigt at vente på beslutningerne fra topmødet i Firenze, og alt i alt har det ikke taget nogen beslutning.",neutral
"Har de medlemsstater, der har handlet korrekt?",neutral
"Hr. Eisma, vores hollandske kollega, fortjener vores tak som medlemmer af Europa-Parlamentet, fordi han bragte dette skriftlige spørgsmål frem i EF-Tidende og bragte det opmærksomt.",positive
Det er derfor vigtigt at sikre den mest optimale procedure både ved indsamling af informationerne og ved formidlingen af dem.,neutral
"Det forslag, som ordføreren kommer med, om at øge kvoterne, vil hverken skade nogen eller have indvirkning på budgettet.",positive
Jeg takker hr. rådsformanden for dette yderligere svar.,positive
I princippet støtter jeg disse henstillinger.,positive
"Jeg beder Dem venligst om at skabe orden i det, fru formand, da vi virkelig har brug for en præcis juridisk tekst.",neutral
"Ydermere skal nye teknologier og organisatoriske metoder ikke indføres pludseligt, men kun efter at arbejdstagerne er blevet korrekt informeret og hørt om dette i rette tid.",neutral
"Medlemmerne af det konservative parti i Storbritannien er ikke glade for at være uden for kampen mod racisme, men de må af de nævnte årsager gøre det i dette tilfælde.",neutral
"Den farlige holdnings konsekvens er, at alle forslagene, som ikke giver prioritet til det vigtigste, nemlig forebyggelse, i stedet fokuserer på begrænsning af skade (rehabiliteringsprogrammer) og leder efter løsninger inden for EU's systemer og ressourcer.",negative
Jeg støttede Eugenijus Maldeikis' rapport om fællesskabsstøtte til energiprojekter i Europa-Parlamentet og Rådet.,positive
"Jeg er usikker på, om det vil hjælpe at sende flere tropper for at løse problemet.",neutral
Det stemmer overens med både Kommissionens forslag og konklusionerne fra Lissabon.,neutral
Problematikken med fiskene og bekvemmelighedsflagene er berørt i ændringsforslag 4 og 6.,neutral
"Det er muligt at invitere UNHCR, en ngo-repræsentant eller genstarte processen med det oprindelige dokument, der blev fremlagt af landene i det sydlige Middelhav, som er meget mere ambitiøst. Således kan konferencen blive et vigtigt og positivt vendepunkt.",positive
Er det ikke en kæmpe spild af ressourcer?,negative
"Vi er alle klar over, at det var yderst udfordrende at få denne fælles holdning vedtaget i Rådet, og det var en vanskelig opgave at opnå denne enighed.",neutral
"I dag bliver sukkerrør ofret, på samme måde som det skete i Irland.",neutral
"Det er dog også udfordrende, da vi, selvom dette angår det sidste budget, der inkluderer finansielle prognoser og den interinstitutionelle aftale fra 1994, skal definere retningen for kommende budgetter og overvinde økonomiske hindringer, hvilket måske kræver en opjustering af vores mål.",negative
"Derfor er vi nu i den situation, hvor vi er nødt til at bevilge en forlængelse af tidsfristen.",neutral
"Der var endelig en tidligere debat om menneskerettigheder i Rusland i forhold til spørgsmålet fra parlamentsmedlemmet, hvor der blev stillet spørgsmål om menneskerettigheder. Jeg tror, at kriterierne for at beskytte eller rapportere om krænkelser af menneskerettigheder gælder uanset placering.",neutral
"Jeg forsikrer Dem om, at De vil modtage resultaterne af denne tekniske kontrol, før mødet bliver udsat i aften, og jeg spørger nu, om vi ikke kan fortsætte afstemningen, da vi endnu ikke er færdige.",neutral
"Medlemsstater skal koordinere og samarbejde for at undgå, at asyl bliver anset som en alternativ måde at få tilladelse til at indvandre eller som en måde at tillade visse migrationsstrømme, og derfor er der behov for at tage alle disse overvejelser i betragtning.",neutral
"I tidligere tider blev det argumenteret for, at fagforenings- og strejkeretten var ukrænkelig.",neutral
"I det specifikke ændringsforslag bliver henvisningen til ""husholdninger med lav indkomst"" fjernet og i stedet bliver der indført et loft på 4 % af den samlede tildeling under Den Europæiske Regionaludviklingsfond (EFRU) til hver medlemsstats udgifter til disse.",neutral
"Det er godt, at Miljøudvalget afviste Kommissionens forslag.",positive
"Af denne grund er vi af den opfattelse, at det i øjeblikket ikke vil have nogen fordel med flere koordinerende instanser.",neutral
"Belarus udgør politisk set det største problem på det europæiske kontinent, og det er nødvendigt, at vi forsøger at styrke det civile samfund i landet på alle mulige måder og stramme de eksisterende sanktioner, på grund af problemets alvor.",neutral
"Det er af afgørende betydning, at EU og USA opretholder deres partnerskab, hr. formand.",neutral
"Jeg vil gerne informere Dem om, at Kommissionen har udarbejdet en meddelelse om beskatning, og i den forbindelse er vi i gang med at diskutere forholdet mellem direkte beskatning, indirekte beskatning og beskatning af arbejdsindtægter.",neutral
"Jeg er født og opvokset i Sachsen, hr. formand og kære kolleger.",neutral
"Jeg kan godt forstå, at brændstofpriserne kan forværre problemet, men den største årsag til problemet har altid været overfiskning - når fiskeriet overstiger grænserne, går det ud over bestandene.",negative
"Kommissionen vil følge situationen nøje og fortsætte indsatsen for at opfordre de indonesiske myndigheder til at vende tilbage til forhandlingsbordet så hurtigt som muligt. Samtidig vil de sikre, at uafhængige humanitære hjælpeorganisationer kan arbejde frit i Aceh.",neutral
"På baggrund af pres fra den franske regering er boykotten af sports begivenheder blevet ignoreret, for at tillade det nigerianske fodboldhold at deltage i verdensmesterskabet i juni.",neutral
"Under de seneste trojka-forhandlinger om Fællesskabets politik vedrørende klimaændringer, blev forslagene fra den europæiske kernekraftindustri om at øge brugen af plutonium-uran-oxyd atombrændsel (MOX) i reaktorer som en del af strategien til at reducere CO2-udslip fra elektricitetsproduktion overvejet.",neutral
"Vi skal klart definere dets opgaver, men samtidig skal vi være forsigtige med at gøre EU til en politistat.",neutral
"Der er 10 lande, der har krydset målstregen, mens de resterende lande stadig har en distance tilbage at tilbage tilbagelægge.",neutral
"Jeg vil gerne kommunikere dette budskab til de fremmødte, så vi kan håndtere krisen til fordel for vores medborgere.",positive
"En påstand kunne være, at det primært ville være til gavn for industrien i udviklingslandene, hvis man droppede det komplicerede kvote- og præferencesystem.",positive
"Jeg ønsker at udtrykke vores taknemmelighed over for premierminister Jean-Luc Dehaene, præsident von Weizsäcker og lord Simon for deres værdifulde bidrag og også takke Dem for Deres modtagelse og opmærksomhed, som De har vist over for vores rapport. Vi vil især gerne takke Udvalget om Forfatningsspørgsmål, der ledes af hr. Napolitano, for deres fremdrift og ledelse.",positive
"Kommissionen anerkender og støtter den betydningsfulde rolle, som Den Særlige Domstol for Sierra Leone har haft og fortsat har, når det kommer til at skabe fred og stabilitet i Sierra Leone.",positive
"Ydermere har strukturfondene ikke formået at udligne forskellene mellem de diverse regioner, hvilket betyder, at de skal revideres som et udligningsværktøj.",negative
"Jeg håber, at dette forslag hurtigt kan blive godkendt, og at det vil starte en bredere og mere ambitiøs diskussion om forbedring af skattepolitikker for familier og virksomheder, og eventuelt også udvide den reducerede moms til alle børneprodukter.",positive
"Jeg vil fremlægge meddelelsen fra Kommissionen om omstrukturering og beskæftigelse så snart som muligt, og dette er også et af målene i den.",neutral
"Det næste punkt på dagsordenen er andenbehandling af indstillingen (A5-0368/2000) fra Udvalget om Retlige Anliggender og Det Indre Marked vedrørende Rådets fælles holdning (8129/1/2000 - C5-0327/2000 - 1995/0341(COD)), som er fastlagt for at vedtage Europa-Parlamentets og Rådets direktiv om overtagelsestilbud inden for selskabsretten (Ordfører: Lehne).",neutral
"Jeg ønsker bare at minde Dem om, at USA er i krig i Irak sammen med flere allierede, også delvis på grund af energispørgsmål.",neutral
For nogle uger siden besluttede Europa-Parlamentet derfor at vælge disse 30 %.,neutral
"Jeg vil gerne tilføje nogle flere ord om hamp, da der gentagne gange opstår forvirring: Der er ikke nogen risiko for dyrkning til narkotikaformål i Europa, og brugen af hampfrø til fødevarer er meget udbredt i de forskellige regioner.",neutral
"I de seneste uger er der opstået tilfælde af mangel på lov og orden, hærværk, angreb og seksuelle overgreb, hvor sikkerhedsstyrkerne ikke har truffet handling.",negative
"Hvis jeg kun skal nævne én enkelt grund, så ville jeg nævne denne, som er den mest enkle og nemme, nemlig at Europa ifølge vores opfattelse ville klare sig betydeligt bedre uden nogen Kommission overhovedet.",negative
"I konklusionen vurderer jeg, at der ikke foreligger de nødvendige betingelser for en international traktat om Arktis i øjeblikket, og i stedet bør vi fokusere på at garantere en effektiv brug af de eksisterende lovlige rammer for at udfylde eventuelle mangelområder og tilpasse reglerne til de unikke forhold i Arktis.",negative
Faktisk modsvarer de vietnamesiske myndigheders handlinger ikke deres mange løfter om reformer og demokrati.,negative
Jeg planlægger at offentliggøre en formel erklæring angående sagen.,neutral
Indtil nu har ingen af dem bekræftet dem.,neutral
Dette er på ingen måde i overensstemmelse med virkeligheden for vejtransport og hindrer effektiv håndtering af godstransport.,negative
"Det er selvfølgelig klart, at vi ikke kan støtte den.",negative
"Det Europæiske Råd i Sevilla tog initiativ til at oprette et netværk af indvandringsforbindelsesofficerer, som kommissær António Vitorino allerede har nævnt. I konklusionerne fra mødet i Thessaloniki blev det understreget, at det var vigtigt at fremskynde arbejdet med at vedtage en juridisk foranstaltning til oprettelse af dette netværk inden udgangen af 2003.",neutral
"Også Belarus, Moldova og Ukraine er omfattet af grænserne, da disse lande er en del af en samlet enhed ligesom Rusland.",neutral
Generelt set er vi meget tilfredse med forslaget.,positive
"Jeg vil desuden gerne spørge, om der på denne konference vil være mulighed for at evaluere de nationale planer, som de forskellige regeringer, der har forpligtet sig til at gennemføre Rio-aftalerne og især Agenda 21, har indgået?",neutral
"Formålet med disse retningslinjer er at tydeliggøre fortolkningen af begreber som ""tilstrækkelige ressourcer"" og ""samfundssikkerhed"".",neutral
"Hvis spørgerne ikke er til stede, vil spørgsmål nr. 20 og 21 ikke blive stillet.",neutral
Der skal afholdes en folkeafstemning for at kræve det.,neutral
"Hvis der ikke er landmænd til at implementere den europæiske landbrugsmodel, som er multifunktionel, respektfuld over for miljøet og dyrevelfærden, garant for fødevaresikkerheden og udbredt til alle EU-lande, kan modellen betragtes som en utopi, en fatamorgana, semantik og løgn, uanset hvor meget vi priser den. Dette indebærer, at landmændene skal have en tilstrækkelig indkomst til at opretholde deres erhverv, leve af deres aktiviteter og tiltrække afløsere.",negative
"Yderligere må jeg fremhæve, at en af konklusionerne fra revisionen af Lissabon-strategien var, at man bør betragte miljøets tilstand og forbedring af beskæftigelsen som en mulighed for at opnå målet om at skabe den mest konkurrencedygtige videnbaserede økonomi.",positive
"For at opnå dette mål skal man følge den tidsplan, der er blevet fastlagt af Det Europæiske Råd i Madrid, og opretholde en stabil rytme for de forberedende arbejder.",neutral
"Jeg mener, det er vigtigt at gøre visumprocedurerne lettere for personer, der har familie i medlemsstaterne.",neutral
"Handelsmæssige hensyn blev prioriteret af fire af de største EU-lande, da de traf beslutninger om deres handlemønstre.",neutral
"Jeg deler også opfattelsen af, at Tyrkiet på samme ambitiøse måde som Tyskland skal håndtere sine mørke og sorte perioder i 1900-tallets historie.",neutral
"Fra starten har vores formandskab haft som mål at fremme en bæredygtig løsning mellem outsourcerne og dem, der ønskede at holde sig inden for fællesskabsrammen.",neutral
"Jeg tænker på en serie af begivenheder, som er større end hvad en enkelt person kan håndtere, sammen med uddannelse.",negative
"Jeg støtter ikke noget revolutionært, epokegørende eller radikalt her.",neutral
"I vores fremskridtsrapporter skal vi også rapportere om, hvorvidt et land opfylder de politiske Københavnskriterier, som De nok har lagt mærke til.",neutral
"Det er nødvendigt, at vi udnytter de muligheder, der er tilgængelige, og gør brug af alle tilgængelige ressourcer.",positive
"Når det er hensigtsmæssigt, vil Kommissionen analysere, om der er behov for ændringer af lovgivningen, baseret på julirapporten, som udgør grundlaget for drøftelsen om potentielle forbedringer af forordningerne.",neutral
"En præliminær vurdering indikerer, at der stadig er flere muligheder for inddragelse, og at der er behov for en betydelig indsats.",neutral
"Vi anser dette beslutningsforslag for at være af stor betydning, og vi har vores eget synspunkt på det.",positive
"Hvis vi har en chance for at tage affære i forhold til det, så vil vi gøre det, og jeg kan forsikre Dem om, at vi handler beslutsomt.",positive
Der blev rejst mange vigtige spørgsmål om ligestilling under behandlingen af Menrad-betænkningen.,positive
"Til sidst vil jeg nævne de serviceydelser, som de offentlige myndigheder tilbyder.",neutral
Vi forventer at udbetale cirka 50 millioner euro i perioden fra 2007 til 2013.,neutral
"I det fremlagte forslag til beslutning er det angivet, at vi bør give udtryk for vores beklagelse.",negative
"Selvom det måske ikke er et paneuropæisk initiativ, er lande som Sverige, der er formænd, blandt pionererne på dette område.",neutral
"EU sætter høje krav til kandidatlandene, og det er ærgerligt, at EU ikke selv kan opfylde kravene.",negative
"Det er afgørende i denne sammenhæng nøje at revidere de resterende lovgivningsforslag, der er blevet fremsat.",neutral
"Jeg har afgivet min stemme for betænkningen om virksomhedsflytning og regionaludvikling, fordi det er vigtigt at overbevise befolkningen om, at EU løser, og ikke skaber, problemer vedrørende de nuværende store økonomiske og sociale forandringer.",positive
Jeg vil gerne give mine mest udførlige kommentarer til denne betænkning.,neutral
"Nye samarbejder kan først startes, når der har været frie og gennemsigtige valg, herunder præsidentvalg, der er en del af processen med at genskabe en retsstat.",neutral
Vi som medlemmer af Europa-Parlamentet anser det for nødvendigt at harmonisere den eksisterende civilretlige lovgivning.,positive
Det internationale samfund skal endelig gøre en seriøs indsats for at opnå ægte atomnedrustning.,neutral
Til slut ønsker jeg at takke hr. Böge for hans konstruktive samarbejde og for den fremragende betænkning.,positive
"Hvilken politik skal vi, USA og andre føre?",neutral
"Det Europæiske Råd i Thessaloniki bekræftede for nylig, at Unionen støtter Den Internationale Straffedomstol uden nogen form for forbehold.",neutral
"Uden tvivl har den mest betydningsfulde handling været godkendelsen af direktivet om unionsborgerskab, hvilket giver unionsborgere og deres familier, der har boet i værtslandet i fem år, ubetinget ret til permanent ophold.",neutral
For at leve op til retsstatsprincippet er det også nødvendigt at reformere sikkerhedssektoren og opnå faktiske fremskridt med økonomisk forvaltning.,neutral
"- mundtlig spørgsmål (B6-0011/2004) af Gröner, Estrela, Madeira, Fernandes, Breyer, Jillian Evans, Romeva Rueda, Carlshamre og Gibault om den portugisiske regerings afvisning af et hollandsk skib tilhørende organisationen ""Women on Waves"".",neutral
Det ville være bedst at øge vores investeringer og forskning inden for grøn teknologi.,positive
"Det er kendt for os, at det er umuligt for mange EU-medlemsstater, herunder Polen, at modtage tilbageholdte terrorister.",neutral
(Mødet afsluttet kl. 21.55),neutral
"Vi stemte for på grund af vores ønske om et indre marked, hvor varer kan transporteres mellem medlemslandene uden handelshindringer.",positive
I den sammenhæng har vi behov for at etablere en ny tilgang til subsidiariteten.,neutral
"Det er yderst vigtigt, at Europa og USA begynder at have mere intensive diskussioner om de internationale konsekvenser af euroens indførelse, nu hvor fakta bliver mere og mere tydelige for USA, for at undgå ubehagelige overraskelser og drage fordel af det.",positive
Mindst dette skal ske inden landets tiltrædelse.,neutral
"For at kunne konkurrere med de dygtigste, har vi brug for en europæisk mission, der kan forsyne dem med de nødvendige værktøjer.",neutral
"Til sidst vil jeg gerne advare om, at beslutningen snarere bør ses som en hjælp og udtryk for forståelse fremfor en bebrejdelse.",positive
"Skal fødevarevirksomheder, der serverer mad osv., angive oprindelseslandet for animalske produkter?",neutral
"Efter nytår vil vi som nation fortælle, hvad vi mener i mit land, hvor vi vil følge mange andre lande og komme med vores synspunkter. Men i dag vil jeg ikke tage stilling til hr. Giscard d'Estaings forslag på vegne af Rådet.",negative
"Er der stadig nogen, som tvivler på, at de betragter sig selv som den eneste instans, der kan fastsætte forfatningen i Unionen?",neutral
"Den rapport, som vi diskuterer, indeholder en meget grundig analyse af de seneste overtrædelser af menneskerettighederne i Rusland.",negative
"Jeg og mine kolleger, der kommer fra mål 1-områder, er især bekymrede for, at disse specielle regioner ikke mister den højeste grad af støtte på grund af ændringerne i beregningen som følge af optagelsen af de nye medlemslande.",positive
"Antallet af vaccinationer, der bliver anvendt til at forhindre sygdomme, vil falde, og i stedet vil vi behandle syge dyr med antibiotika i stedet for at beskytte dem mod sygdomme.",negative
"Jeg mener, at hvis Rådet er fleksibelt, findes der en række muligheder, hvor vi kan udføre vores arbejde.",positive
"Som tidligere nævnt, er der nogle afgørende punkter i forordningen.",neutral
"Vi mener, at det er uanstændigt, at private transportvirksomheder skal overtage medlemsstaternes ansvar for at kontrollere pas ved indrejse.",negative
"Jeg vil gerne fremhæve, at det forslag, Kommissionen har præsenteret, ikke opfylder den reform af den generelle toldpræferenceordning, som Parlamentet anmodede om i sin beslutning den 5. juni 2008. Det er blot en forlængelse af de nuværende regler.",neutral
"Desværre ønskede Transportudvalget at nedprioritere dette princip, hvilket medfører, at miljøafgifterne for transport vil blive brugt inden for transportsektoren.",negative
Vi er nødt til at få foretaget en fuldstændig ny vurdering af procedurerne.,neutral
"Jeg anmoder Dem om at forbyde transport af dette materiale over medlemsstaternes område og om at kræve, at organisationer som British Nuclear Fuels Ltd. undlader at komme med vildledende udtalelser om, at det er blevet officielt klassificeret som lavdispersionsmateriale, da det hverken er hjælpsomt eller korrekt i denne sammenhæng, indtil vi har eliminieret denne forvirring.",negative
