text,label,is_paraphrased
Fint forslag fra Hans Stavnsager. Det er vigtigt at diskutere alternativer til den måde som den finansielle sektor fungerer på.,positive,0
Nyt stærkt trumfkort skal redde medicinalkæmpe ud af udmarvende vækstkrise,positive,0
"Ej.. Nu må den ""jeg føler mig krænket""-plage, der har ramt landet, simpelthen stoppe!!! Kan ikke holde det ud.. Det er SATIRE.. Slå det op, læs om det, hvis I ikke forstår det..!!!",negative,0
Mindre færdselsuheld Stenhusvej #Holbæk,neutral,0
"Sikker...? Man har lige fået 19 mio. pund for Solanke? Aulas vil dog nok have ekstra klejner for sagaen i sommer, hvis det er Pool, som vil købe...",negative,0
"Det er Augusta, der bestemmer, og de vil have det sådan. Så har de kontrol. Da jeg kommenterede første gang var de 3 timer de første dage, og 4,5 om søndagen...",neutral,0
Det kan noget for de unge. Måske især hvis man hører imens? 😎,positive,0
Det er vel hverken op til dig eller mig at vurdere ?,neutral,0
"Dem tjekker jeg lige ud tak. Vi vil have vores elever til at kunne reflektere over og ikke blot beskrive et stykke arbejde de har udført herunder processen (deres egen håndtering) og dermed højne deres læring. Har prøvet flere ting, men jeg har endnu ikke fundet de vise sten 🤔",neutral,0
"Hvis du mangler noget at tage dig til i påsken, så har jeg lavet en liste over politiske dokumentarer som du kan se. #dkpol",neutral,0
Jobbet som kommunikationsansvarlig for DBU er så utaknemmeligt at ikke engang Simon Kjær vil reklamere for det,negative,0
RT @USER: Ved Venstre hvad sandhed er?,negative,0
Hvad betyder politiske beslutninger for vores velfærd i de danske byer? Vi bidrager gerne med uafhængig byøkonomisk viden til dit #fmdk arrangement. #dkbiz #uddpol #dktrp #dkbolig #dkforsk. Kontakt:[LINK],positive,0
"Nyt Nikon Z6 Må sige jeg er voldsomt imponeret over det jeg lige har fået den prøvet indtil videre 😊👍 Så skal jeg bare ha fundet noget andet end blomster, høns og katte at teste på 😊👍📸",positive,0
"Tak for svaret. Jeg bliver blot urolig, når RP vil fjerne en type religiøse fra dansk jord. Det opfatter jeg som lignende nazisme (inden man fandt på ‘die endlösnung, som jeg er klar over RP ikke er ude i). Glad for din tilslutning til demokrati som også indebærer religionsfrihed",negative,0
"Det kommer jo selvfølgelig også helt an på erstatningen. Erstatter vi ham med Tielemans, Ndomebele eller Fellaini, så er der selvfølgelig forskellige scenarier :D",positive,0
"Sorry, samme parti hele vejen igennem, og det er ikke farlig kurs.",neutral,0
Så er der #klimakryds! Rigtig god valgkamp #dkgreen #dkpol #fv19,positive,0
"Jeg ser de konservatives hånd til børnene på Sjælsmark som en voksende erkendelse hos de Konservative og også Venstre af, at Støjbergs virksomhed mindre og mindre handler om integration, men om en minister der har mistet fokus og nok ikke bliver en stemmemagnet. #dkpol #dkmedier",positive,0
Bagermester kæmper med fugt og svamp: Vil forvandle Brædstrup-bager til moderne koncept,neutral,0
"En oplysning, som vi ikke må overse! I sundhedsvæsenet skal vi behandle hinanden med respekt og ordentlighed.",positive,0
"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",neutral,0
"RT @USER: Luften er gået ud af EU’s toppost-ræs, inden det er begyndt #eudk",neutral,0
"Når du vælger at bruge den imod mig så er der tale om en andekendelse af mig som én der følge reglerne og dermed er du forkert på det fra starten! Det var så logikken, så nej det siger du er helt forkert på det! Jamen igen du har netop kommet med en påstand du ikke kan bevise.",negative,0
Så godt sagt - Du har så meget fat i den rigtige point 🙋‍♂️ Tak Pernille 🙏,positive,0
"Tag ikke fejl. Det er alle andre end folk med kort eller ingen uddannelse, der bliver røvrendt her. Jeg har selv en KVU, og jeg kommer til at arbejde til jeg dør, hvis det står til 3F og socialdemokraterne. Det er brugerbetaling for uddannelse gennem højere pensionsalder.",negative,0
Så veludviklet er min humoristiske sans ikke. 😬,neutral,0
"Torben Aakjær er vel mere eller mindre erklæret racist og homofob, så det overrasker desværre ikke så meget!",negative,0
"Tjah, tjoh. Det er ikke ham der tager beslutningerne i sidste ende. Men fin og vidende kapacitet at få ind.",positive,0
Godt initiativ 💪 - og tak for invitationen til . I har vi kvoter i bestyrelsen. Og det virker! Og vi har endnu større ambitioner for Danmark - læs mere om vores #Ligestillingsløfte her: #ligestilling #dkpol,positive,0
Helt vildt sjovt 😂😂😂😂 #pldk,positive,0
Hvad siger din psykolog kone til at du drikker sådan noget? Det kan ikke være godt for din damp-diagnose 🤔,negative,0
Regionsrådene nedlægges | Dommedag for Brexit-aftale | Dom mod Capinordic,neutral,0
"Helt enig. Udnyt alle kompetencer i sundhedsvæsenet. med er og farmaceuter kan sammen med det øvrige #dksund forebygge medicinfejl, optimere behandling og styrke sundhed. #medicinudenskade #sundpol",positive,0
"Peter Rudbæk førte så tæt på guld som man kan komme. Det er 23 år siden, men vi snakker stadig om det den dag i dag, så derfor har vi fået os en god snak med hovedpersonen omkring den smukke tid i 90'erne.

#KSDH #ultratwitteragf

[LINK]",positive,0
Jeg har 4 gode billetter til ballet på AfteRide+Etudes til en samlet pris à 60kr på lørdag 4/5 kl.18. Skal det være dine? #twitterhjerne,positive,0
"Jeg har altid følt mig trist med Løkke,,,er ikke i tvivl om det skal lykkes for Stram Kurs, på den ene ell anden måde, når partiet først kommer i folketinget",positive,0
Det er vist i store træk en copy paste fra et tysk forlæg fra 1930' erne,negative,0
"Interessant svar fra en ung mand, vi har haft med i en fokusgruppe om grænseoverskridende indhold (feks videoer fra terror): ""For det meste ser jeg sådan nogle videoer, fordi jeg bliver nødt til det - altså det her er virkeligheden.""

[LINK]",neutral,0
"Man må jo forstå, at det er det politiske flertal (inklusiv DF, forstås), der skal bestemme, hvem der må demonstrere...",positive,0
"En forfærdelig træningsulykke i Sydafrika har ændret meget for tjekkiske Petr Vakoc, der nu endelig kan se frem til at køre cykelløb igen!",positive,0
Opkøb trækker Royal Unibrew op i første kvartal,positive,0
"Vi har lige fremsat forslag om, at Danmark skal forlade den europæiske menneskerettighedskonvention, og bagefter tilslutte os med forbehold for de ting, vi mener kan gøre det svært at gennemføre paradigmeskiftet i virkelighedens verden.",neutral,0
"Jeg kom lige i tanke om at jeg ville tage derhen (i kirken) efter påskemarcipan i morgen, jeg kan kigge (tror dog deres butik kun er åbent i weekenden, mrn det kan jeg også lige tjekke)",neutral,0
Glad FCM'er provokeret til scoring i YL-triumf #fcm #UEFAYouthLeagueSlutspil,positive,0
"Det lidt fede er, at Brygmann åbenbart er i faktakrig med selveste Jakob Kjellberg. Måske kan det der dansk politik alligevel et eller andet..",positive,0
"Ja, det er som regel en kasserer eller lokalformand, der underskriver og indsender blanketterne med info om donationerne.",neutral,0
"Det er svært ikke at være lidt stolt af udviklingen i forretningen i Pilestræde, og så håber jeg naturligvis, at Euroinvestor tilsvarende kommer til at bidrage positivt til resultatet i det nye år efter vi er kommet med i familien.",positive,0
"Desværre. Ingen i DK er interesserede i at kende sandheden. Som f.eks. at markant øgede cigaretafgifter kan føre til FLERE unge rygere: 
[LINK]
Det er for stærkt at høre for svage sjæle ... 😅😅",negative,0
"Jeg vil nu mene, at der er en væsentlig sammenhæng mellem min ideologi og seriøsitet, og nu når du har læst kronikken, tænker jeg heller ikke, det kommer bag på dig, at jeg siger ja. Skriver generelt ikke ting, jeg ikke mener. :)",neutral,0
Medie giver Melania Trump en undskyldning og 'klækkelig' erstatning,neutral,0
"Sådan har jeg det også! Det fedeste er, at Casper er begyndt at kommentere dem og skrive noget om scenen eller sådan 😍",positive,0
Apple lancerer Netflix konkurrent til marts,neutral,0
"Hvad med bare at gøre noget ved priserne. Det kan ikke være tigtigg at det er dyrere t tage toget end at tage flyet. 
Er den gal med brændstofpriserne?",negative,0
Kommer Riskær i Folketinget?,neutral,0
"Nåhhhh din stakkel er vælgerne ikke søde imod dig? Kan de ikke lide dit partis og dine ideer? Det er altså også synd for dig, så ja lad os da endelig afskaffe demokratiet fordi du er blevet tøsefornærmet på Twitter.",negative,0
"Kan godt forstå nogen får lyst til at gi ham et klap. Og det er jo også det eneste han er ude på, så ahn kan pege finger 🤮",negative,0
"Alright. Aner ikke, hvem det er. Jeg træder ingen over tæerne 🙂",neutral,0
Tesla undersøger eksploderet bil i Shanghai,neutral,0
Ny rapport: Als-Fyn bro kan blive stor gevinst for Syd- og Sønderjylland,positive,0
"Den er ny for mig? 
Og selvom de har ret, er det superdårlig stil at skrive superdårlig stil til ens kunder når RIGTIG mange altid har blandet?",negative,0
"Ja, så enkelt er det og mange lar seg manipulere!",negative,0
"Nej, det gør det ikke. Det dokrer at over halvdelen af verdens befolkning lever uden adgang til basal ernæring og sundhed. Problemet er ikke markedet. Det er troen på at markedet løser alle problemer. Uden omtanke sjaber det ligeså mange som det løser.",negative,0
Ja dér røg min stemme til Alternativet sgu. Dét der anti-videnskabelige hype kan jeg simpelthen ikke støtte...,negative,0
"Nej, det går ikke. For selvforståelsen vil det være en katastrofe ikke at have hade-objekter. Hvad skulle Inger Støjberg og Mads Fuglede så lave?",negative,0
"Måske. Måske ikke. 
Men det er altid godt med ambitioner, hvad enten man er enig eller ej.",neutral,0
"Really? - det bliver sgu sværere og sværere at overbevise min bedre halvdel om at at Danmark overhovedet ønsker at man skal integrere sig. Jeg fattes ord. Gad vide om vil støtte det?

#dkpol #pakker #snart #sydfrugter",negative,0
"Kloge spejle, Augmented Humans eller noget helt tredje? Lara Gavina fra kom med gode bud på, hvad brands skal gøre for at forblive relevante i den Post Mobile-æra. #tmhemlist2019 #ÅRESTCMO",neutral,0
"Det er lidt som om, du bare vil være på tværs.",negative,0
Fængslet efter mordforsøg: Skød bekendt i hovedet med jagtgevær,neutral,0
Live: Se med mens omstridt krigsudredning offentliggøres,neutral,0
"Tak, og det er okay, jeg kan heller ikke komme til kontoret, mens Leo kan hjælpe med kontoret, og Jasmine kan også hjælpe.",positive,0
"Huddersfield er jo ganske enkelt bare pivringe! De bliver ikke savnet i Premier League, selvom det er synd der ryger 3 danskere ud! #LIVHUD #pldk",negative,0
"Gu’ er det da et slag. Fuldstændig unaturlig bevægelse at lave for at komme forbi. Det naturlige for Messi ville have været at tage hænderne op i ryggen på Fabinho, for at tage fra i sammenstødet.",negative,0
"Jeg har ikke læst indholdet af studiet endnu, så den del kan jeg ikke sige noget om, MEN det er jo en meget vigtig information, at det handler om indtag for unge under 18 år! Det er DET, der bliver undersøgt.",neutral,0
Ja politiet er forpligtet til at beskytte dig hvis du har anmeldt din demonstration 3 gange 24 timer før du afholder den og elles så vidt det er dem muligt hvis du afholder en uvarslet demonstration.,positive,0
Skiskydning kan vi regne med at i får genskabt forbindelsen? #dr3,neutral,0
"Fjernsynet er gået itu. Kan ikke modtage signal fra fjernbetjeningen.
Ha! Det står på HDMI, så jeg kan stadig bruge PS4’eren.
Indtil DETTE SHAIT SÅ DUKKER OP!!! 
Arghhh!!!",negative,0
"Snak ordentligt, hvis du vil tale med mig. 
Din ""læggen ord i munden"" er alt for kendt og kedeligt manipulerende.
Læs, hvad jeg skriver. 

Nogen steder risikerer han at få tæsk for at provokere. Det er ikke ok, nej.
Men så skal han lade være med at gå derhen og skabe sig.",negative,0
"Hehe sandt. Synes faktisk generelt det er en meget fin gratis lokalavis. Især når man er tilflytter og som udgangspunkt ikke aner, hvad fanden der sker her i byen...",positive,0
"RT @USER: Det fede ved at gå ned ad Strøget i dag er, at alle Amnesty facerne holder sig fra mig, da de ikke kan tåle satire.",negative,0
Er der mon ”afdansningsbal i den borgerlige” når Kristendemokraterne hyrer lokalpolitiker fra Venstre som spindoktor i kampen mod Venstre... #Besserwisserne #dkpol,negative,0
Marvels superhelte smadrer billetrekord i USA,positive,0
"Lyt podcasten, se dokumentaren - det er ikke bare dødgodt journalistisk arbejde, det er dødspændende.",positive,0
"1/2
Det efterlader alligevel en del spørgsmål.
1. Hvor lukrativ er den fratrædelsesaftale, som den angiveligt løgnagtige og økonomisk uansvarlige skoledirektør har indgået? 
2. Hvornår fritstiller man den ligeledes angiveligt løgnagtige og økonomisk uansvarlige skolechef? og....",negative,0
"""... Er du ude efter min røv eller hvad?, skrev Kristian Jensen ..."" indefra - et parti i krise.
#dkpol

[LINK]",neutral,0
"Jeg har pr definition aldrig lyst til at gå i stiletter.

Men det er tåbeligt, at der stadig bliver kommenteret så meget på kvinders tøj og accessories i medierne.
Vi skriver 2019,for crying out loud!",negative,0
Tak for din deltagelse ved morgenens møde. Og ikke mindst dit klare fokus på det bekymrende i at færre unge mennesker vælger cyklen til i hverdagen. Og tak til for aktivt engagement i debatten og dialogen om bæredygtig og sund transport. #dktrp #dkpol #dkbiz 👍🇩🇰🚲,positive,0
Coop Danmark A/S: Coop skifter til kødbakkerne ud med genbrugsplast,neutral,0
"Det er nemt. Alle voksne og børn sendes tilbage, hvor de kom fra. De er afviste og skal ikke være her",negative,0
"UVM_dk: Fire ud af de fem regioner har oplevet en stigning i andelen af elever, der søger en erhvervsuddannelse. Højdespringeren er Region Nordjylland, der ligger 1,5 procentpoint højere end sidste år. Godt gået!
#uddpol #dkpol #eud",positive,0
Så er det nye klubblad udkommet. Du kan læse bladet på foreningens hjemmeside.,neutral,0
"Public service kanaler burde ikke lægge så væsentlige programmer overfor hinanden. Det er spild af ressourcer i et mediemarked, hvor det kun er os danskere selv der gider lave tv-nyheder på dansk. Taberne er flowseerene (som så ikke kan vælge et public service alternativ)",negative,0
Dansk Standard: Nu skal der sættes fælles standarder for vegetaris... #standarder #fødevarer,neutral,0
"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",negative,0
I forhold til mit tweet er det et problem at forurening med kobber og zink er til skade for samfundet.,negative,0
