Original,New,label,semantic_similarity,org_length,new_length,sentida_score_org,sentida_score_new
"Hva bunner uviljen i mot å analysere islamistenes ideologi? Er det for store likheter med mainstream Islam? Påskens ofre. Skal gerningsmændene hurtigt fanges og straffes, må vi også udpege ideologien, der har drevet dem. D | Weekendavisen","Øjeblikkelige ansvarsforhold må fastsættes og udføre. Åbenbaringen skal håndteres, og det er vigtigt at identificere de farlige ideologier bag forbryderne. Påskeoffer er ofre for denne konflikt, og vi skal tage stilling til den ideologi, der har ført dem på stien mod vold. Dette er en central spørgsmål for samfundet i dag.",negative,0.626639,238,324,-0.4756944444444453,-0.06960784313725488
"RT @USER: TDC dropper Huawei og lover 5G-net til hele Danmark i 2020 👍
[LINK] #5G #TDC #Huawei #dkpol","☎ TDC forlader Huawei og bekræfter, at hele Danmark vil have adgang til 5G i 2020. 📡 #TDC #5G #Huawei #dkpol [LINK]",positive,0.9220365,101,115,0.4641975308641986,0.27314814814814803
Tusindvis af soldater gøres klar ved grænsen til Gaza,En masse soldater uddannes tæt ved Gazastriben,neutral,0.8438424,53,46,0.2638888888888883,0.4166666666666675
Når man skal beskrive ungdommen for morfar,45|,neutral,0.3145007,42,3,1.16666666666667,0
Den fejl overlader jeg trygt til fejlens rette ejermænd: Carsten Sæbye og Frimann🥊🥊,"Fejlen kan ikke tages ansvar for, men skylden hører hos de rigtige ejere af fejlen: Carsten Sæbye og Frimann.🥊🥊",neutral,0.7805631,83,111,-0.39047619047619186,-0.8412698412698435
RT @USER: Til alle lovers! Der er en ny vejrapp in town. Og den er præcis!,"Å, tak for info. Går der noget nytt vejr-skridt frem i byen? Det lyder præcist!",positive,0.7884775,74,79,1.0194444444444442,1.319444444444445
"DR fortæller, hvordan EU-støtte bidrager til udviklingen i kommuner og små virksomheder i Østdanmark - og hvordan hjælper dem på vej i Bruxelles. #dkgreen #eudk 
[LINK]","Østjylland får støtte fra EU, der bidrager til udviklingen af kommuner og små virksomheder. DR fortæller historier om hvordan denne støtte skaber muligheder i Østdanmark. #dkgreen #eudk 
[LINK]",neutral,0.93140936,168,193,0.7870370370370372,0.8888888888888886
"""Mobil-overfølsomhed"" virker til at vokse hastigt i den elektrificerede verden.
Norske har samlet 140 beretninger.

@USER afviser lidelsen. Men med hvad?
Læs Tabt Tråds kommentar på Facebook for svaret.

#dktele #dkgreen #dkpol #dkmedier
[LINK]","
    Mobil-overfølsomhed viser sig at være en hurtigvoksende tendens i den elektrificerede verden. 
Norske har samlet 140 beretninger.

@USER afsiger lidelsen, men med hvad?
Læs Tabt Tråds kommentar på Facebook for svaret.

#dktele #dkgreen #dkpol #dkmedier",neutral,0.8886422,244,257,-0.6523809523809518,-0.3492063492063493
"Smukt. I Danmark får vi alle mælk fra den samme ko. Det lyder jo som noget, der kunne stå på en plakat i en outdoorkampagne op til valget.","Ærkebiskoppen af Canterbury blev sat ud af bussen, men det skete i Danmark, ikke i England. Den danske politi undersøger sagen og forventer at have resultater snart.",neutral,0.10321292,138,165,0.611111111111111,0.3690476190476199
Vil i ren brodersolidaritet kræve ligestilling på beklædningsfronten NU #kedeligemændogsmartekvinder #eupol #ep19dk #eudk,I sandhedens navn kræver vi broderskab på klædefronten og samarbejde uden forskel mellem mandlige og kvindelige medlemmer #ligestilling #eupol #ep19dk #eudk,neutral,0.82275593,121,156,0.8888888888888901,0.6333333333333331
"“Kære politikere. I har gjort det legitimt og mere acceptabelt i befolkningen at chikanere og mobbe medmennesker og kalde ellers lovlydige borgere socialt affald, kriminelle og sociale tabere. Ord skaber virkelighed” #dkpol","Æresfulde politikere. Du har gjort det muligt for en større del af befolkningen at betragte deres naboer som chikanere, mobbere og socialt affald uden at se sig om på egen hånd. Idrættelse af sproget har dermed en direkte indvirkning på samfundets sammenhæng.#dkpol",negative,0.7301806,223,265,-0.5111111111111101,-0.3205128205128205
"I blå blok er alt til gengæld fryd og gammen 😂😂😂
(Psst - det hedder politisk kamp om indflydelse. Det er det vi er valgt til. )","🔵 Blokken viser, at der er lyst og spil i at konkurrere om magt og indflydelse. Dette er det, vi har valgt som vore ytringsformer.",negative,0.5997757,127,130,0.03703703703703666,0.392361111111111
🥰🇭🇷 en Pula Coleseum,"😂 Ja, den fantastiske ruin, der findes i byen Pula i Kroatien. Det er virkelig et unikt sted at besøge og indgaa med på fortællingen bag den!
    ",positive,0.6188053,20,146,0,1.0574074074074074
Og jeg gætter på at det hele hænger sammen med klimaforandringerne at vi ser disse udsving? #dkpol #dkgreen,"Jeg mener, at de store klimaforskelle, vi oplever, måske er forbundet med disse udsving. Vi skal sikre vores miljø og tage ansvar for vores handlinger. #dkpol #dkgreen",neutral,0.83255625,107,167,-0.3481481481481488,0.6041666666666672
Helt ærligt I spillede fantastisk! I spillede Fnatic ud af banen igår. Der er bare så stor afstand op til G2. EU sender helt klart det bedste hold til MSI. Håber i kan lære noget af G2 når i hopper ind i summersplit. Held og lykke og god ferie :),"Å, sandeligt at du føler dig og tak for den ærede betjening! Det var en udfordrende kamp, men I har vist en fremragende præstation imod Fnatic i går. Der er dog stadig en stor afstand til G2, der viser sig at være et meget stærkt hold. EU's repræsentant ved MSI vil sikkerlig være det bedste hold, og jeg håber også, at I kan lære noget fra G2 under sommersplit. Have en glædelig ferie!",positive,0.89453936,246,386,1.7083333333333328,1.2488888888888887
"Søndag kl. 12.00 går det løs ude mod Hobro IK på DS Arena.

Nicolai Poulsen er ude med karantæne, mens Mads Aaquist er skadet. Kevin Conboy døjer lidt med en skade og starter på bænken. På bænken sidder også U19-spilleren Tobias Klysner, der kan få debut #randersfc #sldk","12.00 søndag aften sker kampen imod Hobro IK på DS Arena. Nicolai Poulsen vil deltage med karantæne, mens Mads Aaquist er ude grundet skade. Kevin Conboy har en lille skade og vil starte fra bænken. På bænken sidder også U19-spilleren Tobias Klysner, der kan have sin debut. #randersfc #sldk",neutral,0.9245564,271,291,-0.5128205128205132,-0.7094017094017098
"Jeg tror, de genkender ham i Assens ..","Jeg viden, du forstår, hvorfior mange beundrede figurer ikke nok opmærksomhed i Assens. ",neutral,0.49998385,38,88,0.666666666666667,0.9533333333333334
Fra til med lidt krydderi fra - kom til tværpolitisk demostration i morgen støt #Bevar24syv #dkmedier #dkpol,"Ønsker du at deltage i en tværpolitisk demonstration i morgen, støt #Bevar24syv og følge udviklingerne i #dkmedier og #dkpol.",neutral,0.89610887,108,125,0.7037037037037033,0.9603174603174595
Ny samarbejdsaftale på plads i Kommune Qeqertalik,"Kommune Qeqertalik bekræfter nyttigt samarbejde med en aftale på plads.
    ",neutral,0.8284579,49,76,0.7083333333333325,0.8555555555555554
"Har DF nogensinde lavet noget som ikke er en katastrofe?
#danskfolkepartierikkeetparti #dkpol","Ær det så, at Danmarks Folkeparti aldrig har fremskaffet noget som ikke endte i kaos eller vurderer du dertil? Brug venligst et andet parti som eksempel. #danskfolkepartierikkeetparti #dkpol",negative,0.7912749,93,190,-0.416666666666667,-0.16666666666666685
"Så er det godt vi betaler skat for tæsk, Søren pap","Derfor er det hele velegnet at vi betaljer skatter for vores nydelse af ting og tjenester, uanset om du også hedder Søren Pape.",negative,0.7223525,50,127,-0.433333333333334,0.735449735449736
"Kan man overhovedet gøre beton interessant for børn &amp; unge? Ja, selvfølgelig! giver gode råd til eksperter i vores skolebesøgsordning Book en ekspert. Tak til for at lægge lokaler til &amp; skønt m deltagere fra bla","Kan vi virkelig gøre beton interessant for børn og unge? Ja, det er helt muligt! For at sikre et rorende erfaringsefter fagligt rådgivning fra vores eksperter i skolebesøgsordningen Book an expert. Tillykke med at tilbyde lokaler og tiltrække deltagere fra forskellige steder!
    ",positive,0.9211541,219,281,1.2063492063492058,1.2509803921568623
Grillkrigen bluser op igen: Restaurant Flammen i hårdt angreb på Ilden-ejere #fyensdk,Ærkefjenderne i restauranten Flammen kaster igen væbnerne ud mod Ildens ejere i en følelsesladet konflikt. #fyensdk,negative,0.74398714,85,115,-1.6296296296296306,-0.19444444444444384
"Helt absurd at gymnasiumelever fra København har lavere arbejdsmoral end gymnasiumelever fra Jylland. Hmm er det ikke for langt ude at føre sådan generaliseringer ud fra en undersøgelse? #dkpol 

","Det er helt upålideligt at lave sammenligninger mellem arbejdsmoralen ved skoleregionernes elever i København og Jylland ud fra én undersøgelse. Der kan være mange faktorer, der påvirker resultaterne, så som økonomiske forskelle og skolemiljøet. #dkpol 
    ",negative,0.8222916,196,258,-0.23611111111111113,0.6423611111111109
Afventer invitation fra ;-),"Jeg venter også, men hvis du får en, kan du værre mig med? 🤞",positive,0.45598218,27,60,0.333333333333333,-1
🤔 #dkpol og #dkmedier ligger i bund på troværdighedslisten og denne kapring af emnerne til #FV19 kommer ikke som en overraskelse for mig-der er stemmer og cliks i skidtet🙄,"😕 Ingen skal være overrasket over, at #dkpol og #dkmedier er lavere på en troværdighedsliste end f.eks. Danmarks grise. Dette kapring af emnerne til #FV19 er ikke nogen nyhed for mig - der er stadig stemmer og cliks i skidtet",negative,0.897354,171,225,0.21944444444444394,-0.6064814814814813
"Har du som dansker med #funktionsnedsættelser oplevet #diskrimination eller/og #eksklusion i fx #uddannelsessystemet? Føler du, at DK straffer dig, alene fordi du har funktionsnedsættelser? Hvor vigtigt er dette politiske område for dig?
#dkpol #ligeværd #Handicap #fv19 #uddpol","Som en dansker med funktionsnedsættelser, har du oplevet uretfærdighed og eksklusion i f.eks. uddannelsessystemet? Mener du, at Danmark trakker skriftligt kritik af dig, blot fordi du har funktionsnedsættelser? Hvor stor betydning har dette politiske felt for dig?
#dkpol #ligeværd #Handicap #fv19 #uddpol",negative,0.8669846,278,305,-0.30277777777777787,-0.005050505050504722
"Ja, jeg synes det er den bedste ide, jeg håber de forstår .... det er bare at føde Bailey har træt mig ud.","Ja, jeg vil sige det er en meget god idé. Jeg håber at de vil forstå det... det er bare at tage sig tid til at føde Bailey har taget mig ud.",positive,0.902197,106,140,0.8715277777777775,0.9355555555555547
Skatteministeriet frygter advokatlæk til udbyttesvindlere,"Økonomi- og skatteministeriet udtaler bekymring over muligheden for en advokatlæk, der berører udbyttesvindlere. Det frygter, at lækken vil være skadelig for de pågående retsager mod de ansvarlige.",neutral,0.6512208,57,197,-3.11111111111111,-0.2222222222222225
"Nej, de skal varetage den lovgivning vi har, fortælle sandheden når de informerer … bla derfor er det et kæmpe demokratisk problem at fratog klovnen #rasmuspaludan hans ytringsfrihed #dkpol","Nej, de skal varetage den lovgivning vi har og fortælle sandheden når de informerer. Dette er årsagen til, at fratagelse af klovnen Rasmus Paludan hans ytringsfrihed betyder et kæmpe demokratisk problem. #dkpol",negative,0.9281249,189,210,-0.17222222222222272,-0.24786324786324848
Endnu et søm i kisten til forøgelse af vores ulighed. Flygtninge skal for enhver pris rammes og DF tager gerne andre fattige med i faldet.,Åbenbaring af en søm i kisten for øget ulighed. Flygtninge bliver drevet til at tage det aller hårdeste ramme og DF er glade for at have andre fattige med i faldet.,negative,0.90887654,138,164,-0.2146464646464648,0.13383838383838315
"Jeg har MEGET at lave, så sidder og redigere foto, og hører musik samtidig. 

Det er Kirkefotos lige nu, og jeg har lyst til at citere en person som skrev ude under en af kirkerne i sidste uge, da det noget som dette der driver mig ❤️

Citat...","
    Jeg har meget på lag, så jeg redigerer billeder samtidig med at lyt til musik. Nusted er det kirkefotos, og jeg ønsker at citeret en udfordring fra en person under en anden kirke i den forrige uge. Det her tema danner en del af min motivationskilde 💓
    
    Citat...",neutral,0.85199344,244,273,0.22158119658119643,0.4255555555555549
"Trump blev præsident. Hitler blev rigskansler. Selv Laura Lindahl kan vel så blive statsminister med opbakning fra kuglestøderen og den forhenværende sociolog nu neoliberale tågehorn. #dkmedier fodrer folket, folket flest labber foderet i sig. Som tænkende art har vi fejlet 😷","Donald blev præsident. Adolf blev rigskansler. Selv Laura Lindahl kan vel så blive statsminister med opbakning fra skytteforeningen og den forhenværende sociolog nu neoliberale tågehorn. #dkmedier fodrer folket, folket flest labber foderet i sig. Som tænkende art har vi fejlet 😷",negative,0.95142215,276,279,0.3194444444444436,0.3194444444444436
"Bryllupsturisme:
Optimismen er tilbage hos bryllupsarrangør efter ministermøde #tv2fyn #dkpol",Økonomisk opladning for bryllupsindustrien: Ministerbeslutning giver fremtid til forlovede på Fyn efter diskussionen om #tv2fyn #dkpol,neutral,0.7720637,93,134,-0.666666666666667,0.41666666666666674
"Myndighederne burde ikke tillade, at Hizb ut-Tahrir demonstrerer på Christiansborg Slotsplads i morgen! Foreningen, som er dømt for dødstrusler på danske jøder, og som ønsker det danske demokrati afskaffet og erstattet med et muslimsk kalifat, bør i stedet forbydes. #dkpol","
    Det er vigtigt at kontrollere og overveje alle relevante aspekter inden for lovgivningen før man tager stilling til en organisation som Hizb ut-Tahrir. Denne forening er dømt for dødstrusler mod danske jøder, hvilket er alvorlige anklager. Imidlertid skal vi også tage højagtigheden til friheden af tale og samling, som er et grundlæggende princip i vores demokratiske samfund.
    
    Før vi overvejer at forbyde Hizb ut-Tahrir, bør vi sikre os selv om der eksisterer stærkere beviser for deres uheldige handlinger og om de er en trussel mod dansk samfund. Vi skal også tage højagtigheden til den demokratiske process, der kræver at alle stemmer får lyd, selv om det kan være svært at høre.
    
    I stedet for at forbyde Hizb ut-Tahrir, bør vi snarere koncentrere os på at oprette stærkere broer og dialog mellem forskellige kulturer og religioner i vores samfund. Dette vil hjælpe med at förære begrielsen, som må være til vej moderatenhet, åbenhed og tolerancia ",negative,0.75564694,273,974,-0.36324786324786373,0.17233560090702996
